"COLLECTION","CITATION_TYPE","TYPE_STATUS","NUMBER_CATALOG_ITEMS","NUMBER_OF_IMAGES","NUMBER_OF_TYPES_WITH_IMAGES","ENTERED_DATE"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","4","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","2","1","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","3","0","0","2008"
"Malacology","Secondary","Paratype","3","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","1","1","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","12","1","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","1","0","0","2008"
"Malacology","Secondary","Paratype","2","0","0","2008"
